CodigoDC,Cliente,Marca,Cupo
355079,11061,40,16
355081,13098,40,16
355082,1900,39,20
355083,2544,39,20
355084,372,40,16
355084,3770,40,16
355084,6818,40,16
355084,11381,40,16
355084,13655,40,16
355084,13962,40,16
355084,14062,40,16
355085,1048,40,16
355085,1110,40,16
355085,5500,40,16
355085,8447,39,20
355085,13229,40,16
355090,8232,40,16
355090,11405,40,16
355090,11598,40,16
355091,1729,39,20
355091,2684,39,20
355091,2699,39,20
355091,4365,39,20
355091,4951,40,16
355091,5933,39,20
355091,10475,39,20
355093,6997,40,16
355093,7310,40,16
355093,11578,40,16
355094,4756,40,16
355094,6519,40,16
355094,10510,40,16
355095,12889,40,16
355096,2217,40,16
355096,3526,40,16
355096,3763,40,16
355096,3919,40,16
355096,6788,40,16
355096,7568,40,16
355096,9076,40,16
355096,10087,40,16
355096,11141,40,16
355096,13085,40,16
355096,14133,40,16
355098,969,40,16
355098,1579,40,16
355100,379,40,16
355100,430,40,16
355100,2160,40,16
355100,3202,40,16
355100,3210,40,16
355100,4132,40,16
355100,6128,40,16
355100,6193,40,16
355100,6969,40,16
355100,9910,40,16
355100,10870,40,16
355101,4258,40,16
355101,5140,39,20
355101,10896,39,20
355101,12854,40,16
355102,680,40,16
355104,11330,40,16
355106,3695,40,16
355106,4107,40,16
355106,4166,40,16
355106,7195,40,16
355106,8702,40,16
355106,9208,40,16
355106,9417,40,16
355106,10002,40,16
355106,10928,40,16
355106,10973,40,16
355108,2857,39,20
355108,4386,39,20
355109,8015,40,16
356141,4155,40,16
356196,12846,40,16
356197,7096,40,16
356198,4732,40,16
356198,4801,40,16
356198,6376,40,16
356202,2594,39,20
356202,2620,39,20
356214,8962,40,16
356252,1710,40,16
356254,7862,39,20
356254,8131,40,16
356254,9866,40,16
356256,10957,40,16
356258,6812,39,20
356258,13802,40,16
356307,4737,40,16
356307,7377,40,16
356308,7424,40,16
356308,13037,40,16
356311,9687,39,20
356311,10425,39,20
356353,7135,40,16
356354,10571,40,16
356358,2604,39,20
356399,6343,39,20
356430,973,40,16
356433,4168,40,16
356473,10027,39,20
356474,3349,40,16
356474,11983,40,16
356525,9780,40,16
356529,5301,40,16
356599,3732,40,16
356601,965,40,16
356629,12591,40,16
356634,5551,39,20
356634,5551,40,16
356638,6454,40,16
356648,5114,40,16
356673,539,40,16
356721,4067,40,16
356798,3471,40,16
356860,5534,40,16
356954,9764,40,16
357039,3053,40,16
357039,6962,40,16
357041,11788,40,16
357043,7052,39,20
357045,6444,40,16
357045,12347,40,16
357097,6564,40,16
357097,13268,40,16
357150,10316,40,16
357151,8287,40,16
357155,10911,39,20
357197,3556,40,16
357223,3378,40,16
357276,8863,40,16
357343,4545,40,16
357355,5312,40,16
357390,5775,40,16
357458,13490,40,16
357464,2983,40,16
357480,7879,40,16
357506,3697,40,16
357526,12707,40,16
357531,9302,40,16
357603,1817,40,16
357673,766,40,16
357673,4760,40,16
357674,750,40,16
357674,12784,40,16
357675,10057,40,16
357677,8787,40,16
357677,12036,39,20
357679,2978,40,16
357679,3124,40,16
357679,3493,40,16
357679,3510,40,16
357679,4080,40,16
357679,5699,40,16
357679,5836,39,20
357679,11188,40,16
357679,12250,40,16
357679,13366,40,16
357680,4601,40,16
357681,960,40,16
357683,8256,40,16
357684,8234,39,20
357686,3379,40,16
357686,3446,40,16
357686,3486,40,16
357686,5911,40,16
357686,6651,40,16
357686,7026,40,16
357686,7330,40,16
357686,8465,40,16
357686,11670,40,16
357686,12590,40,16
357687,964,40,16
357688,12507,40,16
357692,7029,40,16
357694,3876,40,16
357694,3993,40,16
357694,7336,40,16
357694,7675,40,16
357694,10940,40,16
357695,313,40,16
357695,330,40,16
357695,454,40,16
357695,3483,40,16
357695,3565,40,16
357695,3577,40,16
357695,3670,40,16
357695,3909,40,16
357695,6717,40,16
357695,6723,40,16
357695,7044,40,16
357695,7149,40,16
357695,7321,40,16
357695,7438,40,16
357695,12593,40,16
357695,13020,40,16
357695,13416,40,16
357695,13931,40,16
357696,467,40,16
357696,7896,40,16
357696,10165,40,16
357696,10550,40,16
357697,262,40,16
357698,736,40,16
357698,13379,40,16
357698,13475,40,16
357699,9131,39,20
357700,5049,39,20
357700,5625,39,20
357701,1920,40,16
357701,2058,39,20
357701,2377,39,20
357701,2601,39,20
357701,4488,39,20
357701,6923,39,20
357701,9038,39,20
357701,11625,40,16
357701,12601,40,16
357702,1041,40,16
357702,2706,39,20
357702,9322,40,16
357704,901,40,16
357704,2327,40,16
357704,4578,40,16
357704,4587,40,16
357704,4743,40,16
357704,4788,40,16
357704,4843,40,16
357704,5869,40,16
357704,6946,40,16
357704,7072,40,16
357704,7075,40,16
357704,7623,40,16
357704,8553,40,16
357704,11022,40,16
357704,12721,40,16
357705,950,40,16
357705,6026,40,16
357705,10337,40,16
357706,4524,40,16
357707,905,40,16
357707,1642,40,16
357707,1830,40,16
357707,3659,40,16
357707,5168,40,16
357707,5464,40,16
357707,11909,40,16
357707,13330,40,16
357707,13477,40,16
357708,3359,40,16
357708,3729,40,16
357708,7514,40,16
357709,336,40,16
357709,455,40,16
357709,2158,40,16
357709,2247,40,16
357709,2865,40,16
357709,3019,40,16
357709,3060,40,16
357709,3464,40,16
357709,3612,40,16
357709,3815,40,16
357709,5046,40,16
357709,6172,40,16
357709,7247,40,16
357709,7266,40,16
357709,7657,40,16
357709,7720,40,16
357709,8049,40,16
357709,8332,40,16
357709,10267,40,16
357709,11141,40,16
357709,11185,40,16
357709,11198,40,16
357709,11799,40,16
357739,7889,40,16
357764,11140,40,16
357814,5053,39,20
357815,2602,39,20
357815,2669,39,20
357815,2797,39,20
357815,8570,39,20
357815,9623,39,20
357817,2001,40,16
357817,2660,39,20
357817,4365,40,16
357817,5824,39,20
357817,5824,40,16
357817,7908,40,16
357817,8623,40,16
357817,9576,40,16
357817,10965,40,16
357817,11415,40,16
357817,12608,39,20
357817,14123,40,16
357818,980,40,16
357818,1575,40,16
357818,4681,40,16
357820,4626,40,16
357820,5890,40,16
357820,9651,40,16
357820,12610,40,16
357820,13537,40,16
357821,1244,40,16
357821,1447,40,16
357822,13087,39,20
357823,401,40,16
357823,412,40,16
357823,590,40,16
357823,2240,40,16
357823,2982,40,16
357823,3004,40,16
357823,3383,40,16
357823,3723,40,16
357823,3850,40,16
357823,5931,40,16
357823,6733,40,16
357823,7259,40,16
357823,8202,40,16
357823,8868,40,16
357823,9072,40,16
357823,9214,40,16
357823,10870,40,16
357823,12454,40,16
357823,12720,40,16
357824,2647,39,20
357824,4275,39,20
357824,4275,40,16
357824,7637,39,20
357824,9057,39,20
357828,1871,40,16
357828,2059,40,16
357828,2724,39,20
357828,4329,40,16
357828,5280,40,16
357828,7016,39,20
357829,10540,40,16
357830,749,40,16
357830,1764,40,16
357830,6855,40,16
357830,8020,40,16
357830,9169,40,16
357833,2987,40,16
357833,3032,40,16
357833,3547,40,16
357833,3730,40,16
357833,3948,40,16
357833,5916,40,16
357833,7084,40,16
357833,8271,40,16
357833,8586,40,16
357833,12323,40,16
357833,12447,40,16
357834,1757,39,20
357835,4266,40,16
357835,4269,40,16
357835,4375,40,16
360676,7955,40,16
360740,853,40,16
360816,8444,40,16
363759,3649,40,16
363847,8221,40,16
363996,7854,40,16
364191,10291,40,16
364356,7786,40,16
364501,4478,40,16
364668,5169,40,16
364752,12217,40,16
365427,8800,40,16
365634,3660,40,16
365733,5880,40,16
366509,3756,40,16
366679,2151,40,16
368869,7252,40,16
369884,1708,40,16
369913,1729,39,20
369915,1757,40,16
370148,5551,40,16
370527,8028,40,16
370604,7160,40,16
370998,12331,40,16
371063,5001,40,16
371246,10197,39,20
371526,2669,39,20
371545,2761,39,20
372346,994,40,16
372406,7404,40,16
372441,9661,40,16
372723,3037,40,16
373060,3379,40,16
373254,3401,40,16
373358,3385,40,16
373542,5516,40,16
373897,10402,40,16
374084,6101,40,16
374155,2951,40,16
374306,11076,40,16
374439,3887,40,16
374769,3890,40,16
374861,3991,40,16
375504,11966,40,16
375607,3240,40,16
375683,2984,40,16
375756,3138,40,16
375849,11110,40,16
376002,3169,40,16
376064,3184,40,16
376350,3243,40,16
376411,3053,40,16
376618,5990,40,16
376730,4189,40,16
376775,4074,40,16
376792,4126,40,16
376811,4143,40,16
376857,6968,40,16
377185,9962,40,16
377219,8243,40,16
377413,7670,40,16
377489,10314,40,16
377544,6564,40,16
377854,3149,40,16
377908,2239,40,16
378084,2218,40,16
378171,7828,40,16
378261,2151,40,16
378382,7293,40,16
378449,5753,40,16
378821,735,40,16
378860,9214,40,16
379586,3425,40,16
379732,3531,40,16
380017,2330,40,16
380126,391,40,16
380247,426,40,16
380279,5836,40,16
380591,528,40,16
380623,11892,40,16
380882,3410,40,16
380897,3409,40,16
380908,7189,40,16
380965,8212,40,16
381162,2086,40,16
381170,11916,40,16
381331,6092,40,16
381622,4856,40,16
381736,11311,40,16
381752,8334,40,16
381857,4852,40,16
381863,6405,40,16
381980,6215,40,16
382107,6159,40,16
382309,10597,40,16
382655,4741,40,16
382703,8525,40,16
382744,4737,40,16
383499,7426,40,16
384086,11314,40,16
384115,11330,40,16
384168,4472,40,16
384209,7481,40,16
384260,10949,40,16
384369,5189,40,16
386198,13395,40,16
386415,2048,40,16
386531,8386,40,16
386737,4273,40,16
386748,4278,40,16
386956,4334,40,16
387003,4226,40,16
387102,4333,40,16
387121,6332,40,16
387133,4236,40,16
387159,5299,40,16
387505,7762,40,16
387629,1782,40,16
387747,6799,40,16
387963,2709,39,20
388092,12165,39,20
389062,1127,40,16
389154,6702,40,16
389232,11006,40,16
389314,12525,40,16
389475,3354,40,16
389580,10479,40,16
389781,8056,40,16
389824,3840,40,16
390030,11241,40,16
390042,11157,40,16
390083,3967,40,16
390437,12699,40,16
390992,10486,40,16
391009,3970,40,16
391316,3582,40,16
391333,7247,40,16
391741,10207,40,16
391993,11202,40,16
392070,10070,40,16
392118,4104,40,16
392381,6680,40,16
393016,4059,40,16
393083,12026,40,16
393301,5487,40,16
393710,2236,40,16
393711,2250,40,16
394080,6930,40,16
394175,8467,40,16
394186,309,40,16
394209,8665,40,16
394391,10834,40,16
395105,7165,40,16
395181,9781,40,16
395861,13316,40,16
396273,535,40,16
396327,591,40,16
396528,2168,40,16
396897,12446,40,16
396979,11419,40,16
397153,763,40,16
397169,6774,40,16
397349,12385,40,16
397467,1000,40,16
397592,8617,40,16
397638,4636,40,16
397641,12342,40,16
397733,4527,40,16
397958,4608,40,16
398096,8695,40,16
398644,2015,40,16
398669,1983,40,16
399189,3840,40,16
399413,7143,40,16
399796,4940,40,16
400118,9828,40,16
402868,10094,40,16
403435,5462,40,16
403513,11245,40,16
403737,1585,40,16
404512,9453,40,16
404963,4804,40,16
404989,13255,40,16
405059,13432,40,16
405065,6707,40,16
405065,7688,40,16
405065,12846,40,16
405066,7096,40,16
405068,1718,40,16
405068,4398,39,20
405068,11469,40,16
405107,9866,40,16
405109,6812,39,20
405147,1780,40,16
405147,4737,40,16
405147,6722,40,16
405147,7855,40,16
405150,1730,40,16
405187,5027,40,16
405187,13670,40,16
405189,8428,40,16
405221,1635,40,16
405249,973,40,16
405249,10648,40,16
405251,2552,39,20
405252,3866,40,16
405279,7114,40,16
405280,8263,40,16
405282,9173,40,16
405282,11015,40,16
405305,956,40,16
405326,963,40,16
405328,10407,40,16
405405,8948,40,16
405413,5843,40,16
405417,868,40,16
405418,6454,40,16
405419,2445,39,20
405420,13402,40,16
405435,11662,39,20
405506,3230,40,16
405519,2513,39,20
405528,2174,40,16
405528,9229,40,16
405529,954,40,16
405529,1568,40,16
405529,5240,40,16
405529,6759,40,16
405529,8372,40,16
405529,11574,40,16
405530,712,40,16
405530,2129,40,16
405530,5706,39,20
405530,8747,40,16
405531,2119,40,16
405531,11988,40,16
405531,12104,40,16
405532,302,40,16
405533,380,40,16
405533,648,40,16
405533,2990,40,16
405533,3013,40,16
405533,3127,40,16
405533,3134,40,16
405533,3251,40,16
405533,3343,40,16
405533,3354,40,16
405533,3578,40,16
405533,3588,40,16
405533,4146,40,16
405533,4879,40,16
405533,5094,40,16
405533,5227,40,16
405533,6730,40,16
405533,7412,40,16
405533,8104,40,16
405533,9767,40,16
405533,11120,40,16
405533,11249,40,16
405533,11758,40,16
405534,2016,40,16
405534,2771,40,16
405534,5664,40,16
405534,10796,39,20
405535,552,40,16
405535,3474,40,16
405535,3641,40,16
405535,4002,40,16
405535,5527,40,16
405535,5699,40,16
405535,13117,40,16
405535,13366,40,16
405536,1644,40,16
405536,5382,40,16
405536,7966,40,16
405536,11419,40,16
405538,1596,40,16
405538,1804,40,16
405538,1991,40,16
405538,4268,40,16
405538,6302,40,16
405539,444,40,16
405539,3028,40,16
405539,5878,40,16
405539,6002,39,20
405539,6224,40,16
405539,6651,40,16
405539,7330,40,16
405539,8230,40,16
405539,8664,40,16
405539,13307,40,16
405539,13408,40,16
405540,1010,40,16
405540,1778,40,16
405540,2622,40,16
405540,4477,40,16
405540,4546,40,16
405540,4628,40,16
405540,5189,40,16
405540,5195,40,16
405540,5466,40,16
405540,8324,40,16
405540,8352,40,16
405540,11106,40,16
405540,12531,40,16
405540,12636,40,16
405540,13330,40,16
405541,7018,40,16
405541,8005,40,16
405542,12502,40,16
405543,2605,40,16
405543,4975,40,16
405544,2218,40,16
405544,2230,40,16
405544,3503,40,16
405544,4050,40,16
405544,8906,40,16
405544,9144,40,16
405544,11061,40,16
405544,12109,40,16
405544,12921,40,16
405545,882,40,16
405545,4681,40,16
405545,5552,40,16
405545,7286,40,16
405545,9828,40,16
405545,10076,40,16
405545,10735,40,16
405545,13192,40,16
405545,13525,40,16
405546,3682,40,16
405546,5966,40,16
405546,11152,40,16
405547,12567,39,20
405548,1091,40,16
405548,1786,39,20
405548,2586,39,20
405548,2807,39,20
405548,6356,39,20
405548,7903,39,20
405548,8090,40,16
405548,8775,39,20
405548,10655,39,20
405548,12129,40,16
405548,12184,40,16
405550,535,40,16
405550,550,40,16
405550,2148,40,16
405550,2222,40,16
405550,2246,40,16
405550,2879,40,16
405550,3283,40,16
405550,3653,40,16
405550,3738,40,16
405550,3808,40,16
405550,3872,40,16
405550,3898,40,16
405550,4469,40,16
405550,5944,40,16
405550,7558,40,16
405550,7884,40,16
405550,9511,40,16
405550,11121,40,16
405550,11698,40,16
405550,13306,40,16
405550,13564,40,16
405551,1604,40,16
405551,1748,40,16
405551,1884,40,16
405551,1905,40,16
405551,1977,39,20
405551,2549,39,20
405551,2576,39,20
405551,2602,40,16
405551,4242,39,20
405551,4278,40,16
405551,4957,39,20
405551,4988,40,16
405551,5601,40,16
405551,6462,40,16
405551,6718,39,20
405551,6945,40,16
405551,7974,40,16
405551,8502,40,16
405551,8623,39,20
405551,8783,39,20
405551,8788,39,20
405551,9273,40,16
405551,9369,40,16
405551,10190,39,20
405551,11034,40,16
405551,12159,39,20
405551,12179,40,16
405551,12715,39,20
405552,6190,40,16
405552,9524,40,16
405553,560,40,16
405553,2191,40,16
405553,3356,40,16
405553,3561,40,16
405553,3622,40,16
405553,3770,40,16
405553,3878,40,16
405553,3925,40,16
405553,4043,40,16
405553,5387,40,16
405553,5627,40,16
405553,6535,40,16
405553,7441,40,16
405553,8760,40,16
405553,9824,40,16
405553,10991,40,16
405553,11126,40,16
405553,11812,40,16
405553,11985,40,16
405553,12092,40,16
405553,14013,40,16
405554,7359,40,16
405555,620,40,16
405555,2140,40,16
405555,2194,40,16
405555,2988,40,16
405555,3066,40,16
405555,3223,40,16
405555,3882,40,16
405555,4102,40,16
405555,4154,40,16
405555,6680,40,16
405555,6733,40,16
405555,7273,40,16
405555,7318,40,16
405555,8459,40,16
405555,9214,39,20
405555,9312,40,16
405555,10834,39,20
405555,10914,40,16
405555,12462,40,16
405555,12825,40,16
405555,13393,40,16
405555,14102,40,16
405556,4471,40,16
405556,7199,40,16
405556,8015,40,16
405556,9169,40,16
405556,11575,40,16
405557,5986,40,16
405557,9792,40,16
405558,1687,40,16
405558,1720,40,16
405558,1997,40,16
405558,4267,40,16
405558,5930,40,16
405558,6761,40,16
405558,8516,39,20
405558,11858,40,16
405559,3218,40,16
405559,3540,40,16
405559,3733,40,16
405559,3864,40,16
405559,4158,40,16
405559,7084,40,16
405559,8438,40,16
405559,12875,40,16
405559,13583,40,16
405559,13601,40,16
405559,14057,40,16
405560,6678,39,20
405561,2021,40,16
405561,2058,39,20
405561,2347,39,20
405561,2488,39,20
405561,2526,39,20
405561,2535,39,20
405561,2546,39,20
405561,2569,39,20
405561,2773,39,20
405561,2822,39,20
405561,5570,39,20
405561,5901,39,20
405561,6923,39,20
405561,7268,39,20
405561,7886,39,20
405561,8949,39,20
405561,9113,39,20
405561,10710,39,20
405561,12173,39,20
405561,14059,39,20
405562,1086,40,16
405562,2629,39,20
405562,4224,40,16
405562,5474,40,16
405562,6749,40,16
405562,7171,39,20
405562,7547,40,16
405562,7802,39,20
405562,11891,40,16
405562,13773,40,16
405562,13844,39,20
405563,901,40,16
405563,904,40,16
405563,984,40,16
405563,1968,40,16
405563,2030,40,16
405563,4627,40,16
405563,4795,40,16
405563,7072,40,16
405563,8507,40,16
405563,8709,40,16
405563,9721,40,16
405563,10884,40,16
405563,11587,40,16
405563,12912,40,16
408678,8481,40,16
408680,7914,39,20
408681,3429,40,16
408681,3585,40,16
408681,10748,40,16
408685,3760,40,16
408685,6921,40,16
408685,10556,40,16
408690,3525,40,16
408690,10940,40,16
408690,11241,40,16
408691,474,40,16
408691,8177,40,16
408691,9236,40,16
408692,13962,40,16
408693,1028,40,16
408696,1909,40,16
408696,4307,39,20
408698,9478,40,16
408698,10680,39,20
408699,8468,40,16
408699,10299,40,16
408700,5485,40,16
408703,10376,40,16
408703,10651,40,16
408703,13426,40,16
408705,10130,40,16
408709,56,40,16
408710,1871,40,16
408710,7833,39,20
408710,8078,40,16
408710,10238,40,16
408710,11825,39,20
408711,3517,40,16
408711,6899,40,16
408711,13348,40,16
408712,554,40,16
408713,11426,40,16
408716,2359,39,20
408717,7084,40,16
408717,12292,40,16
408717,13059,40,16
410489,6074,40,16
410491,2550,39,20
410626,13432,40,16
410632,7446,40,16
410632,7688,40,16
410673,3016,40,16
410673,11948,40,16
410673,12914,40,16
410787,2748,39,20
410820,5033,40,16
410894,11714,40,16
410916,5581,40,16
410996,3688,40,16
411066,4512,40,16
411074,887,40,16
411100,3167,40,16
411100,5778,40,16
411100,7828,40,16
411100,9393,40,16
411102,10597,40,16
411107,10465,40,16
411107,12921,40,16
411111,4347,40,16
411112,4147,40,16
411112,8760,40,16
411112,10165,40,16
411115,880,40,16
411115,9161,40,16
411115,14021,40,16
411116,5196,40,16
411117,5364,40,16
411117,7306,40,16
411117,7334,40,16
411117,9076,40,16
411117,10358,40,16
411120,780,40,16
411120,2095,40,16
411120,5206,40,16
411120,8142,40,16
411120,12311,40,16
411120,14071,40,16
411122,500,40,16
411122,4012,40,16
411122,4918,40,16
411122,6680,40,16
411122,7741,40,16
411122,8852,40,16
411124,3695,40,16
411126,4753,40,16
411127,10173,40,16
411128,2581,39,20
411128,11558,39,20
411132,2593,39,20
411132,6628,39,20
411132,10868,40,16
411142,2160,40,16
411430,2203,40,16
411430,3322,40,16
411430,3531,40,16
411430,4971,40,16
411430,5718,40,16
411430,5976,40,16
411430,6773,40,16
411430,7993,40,16
411430,8075,40,16
411430,9430,40,16
411430,12939,40,16
411432,10510,40,16
411432,10524,40,16
411433,8591,40,16
411433,11648,40,16
411434,1825,40,16
411434,2044,40,16
411434,2682,39,20
411434,11350,40,16
411434,12365,40,16
411434,12758,39,20
411434,13789,40,16
411436,5981,40,16
411437,4930,40,16
411437,6600,40,16
411437,6884,40,16
411437,7471,40,16
411437,8916,40,16
411437,9702,40,16
411437,12236,40,16
411437,14100,40,16
411440,800,40,16
411440,817,40,16
411440,4479,40,16
411440,4558,40,16
411440,4653,40,16
411440,5191,40,16
411440,8533,40,16
411441,469,40,16
411441,510,40,16
411441,521,40,16
411441,2164,40,16
411441,3255,40,16
411441,4142,40,16
411441,6648,40,16
411441,6778,40,16
411441,8019,40,16
411441,8258,40,16
411441,8990,40,16
411441,10980,40,16
411441,11745,40,16
411441,12527,40,16
411441,12533,40,16
411441,12580,40,16
411441,13510,40,16
411441,13632,40,16
411442,13825,40,16
411444,2429,39,20
411444,2503,39,20
411444,4261,40,16
411444,4419,40,16
411444,4984,40,16
411444,5113,39,20
411444,5117,39,20
411444,5958,40,16
411444,7946,40,16
411444,8035,40,16
411444,8236,39,20
411444,8782,40,16
411444,9239,40,16
411444,12222,40,16
411444,13693,39,20
411444,13748,39,20
411446,597,40,16
411447,262,40,16
411447,1418,40,16
411450,797,40,16
411450,4551,40,16
411450,4758,40,16
411450,4788,40,16
411450,5379,40,16
411450,8830,40,16
411450,10337,40,16
411450,13074,40,16
411455,6371,40,16
411455,8166,40,16
411455,10540,40,16
411455,13444,40,16
411456,1136,40,16
411456,2554,39,20
411456,2776,39,20
411456,5132,39,20
411456,6657,40,16
411456,8300,39,20
411457,3749,40,16
411457,4045,40,16
411457,7551,40,16
411457,9121,40,16
411457,11262,40,16
411457,12450,40,16
411457,13521,40,16
411458,1224,40,16
411458,12390,39,20
