Cliente,FechaAltaCliente,Region,Gerencia,SubCanal,TipoPoblacion,Estrato,EF
11549,2017-08-18,3,7,12,2,3,1
11557,2017-08-22,3,10,14,2,2,0
11558,2017-08-22,1,18,9,2,3,1
11563,2017-08-22,1,18,7,2,3,0
11567,2017-08-23,3,10,15,2,2,1
11576,2017-08-24,4,13,9,2,1,0
11583,2017-08-24,3,9,18,2,1,0
11584,2017-08-24,1,16,9,2,3,0
11585,2017-08-24,1,16,22,2,4,1
11592,2017-08-25,4,13,9,2,1,1
11597,2017-08-25,1,18,15,2,1,0
11606,2017-08-28,3,9,22,2,3,1
11609,2017-08-29,3,25,18,2,3,0
11610,2017-08-29,5,19,10,2,2,0
11614,2017-08-29,3,9,7,2,2,0
11615,2017-08-29,4,13,10,2,1,0
11618,2017-08-29,3,9,11,2,2,0
11619,2017-08-29,3,25,1,1,2,0
11620,2017-08-29,5,33,12,2,2,1
11623,2017-09-03,5,19,9,2,1,0
11625,2017-09-03,1,5,9,2,1,0
11639,2017-09-03,3,7,19,2,2,0
11642,2017-09-03,5,17,7,2,2,0
11644,2017-09-03,1,4,22,2,3,1
11653,2017-09-04,4,26,9,2,2,0
11657,2017-09-05,4,6,9,2,2,1
11667,2017-09-08,5,27,16,2,3,1
11672,2017-09-10,3,32,9,1,2,0
11676,2017-09-10,3,10,15,2,3,0
11683,2017-09-11,4,6,6,2,1,0
11686,2017-09-11,1,16,10,2,2,0
11691,2017-09-12,1,23,12,1,1,1
11692,2017-09-12,3,9,9,2,2,0
11694,2017-09-13,1,20,15,2,2,1
11716,2017-09-17,3,32,9,2,2,0
11722,2017-09-18,4,13,9,2,2,1
11727,2017-09-18,3,9,6,2,2,1
11731,2017-09-19,4,26,9,2,2,0
11732,2017-09-19,4,14,15,2,2,0
11733,2017-09-19,3,24,9,2,2,0
11752,2017-09-26,3,24,15,1,2,0
11754,2017-09-26,5,31,7,2,2,1
11757,2017-09-26,3,10,10,2,2,0
11765,2017-09-26,3,7,15,2,3,1
11776,2017-09-27,3,10,15,2,1,0
11791,2017-10-01,3,7,9,2,3,1
11800,2017-10-01,3,28,9,1,3,0
11801,2017-10-01,1,5,9,2,3,0
11814,2017-10-01,3,28,15,1,2,1
11841,2017-10-06,1,5,15,2,2,1
11850,2017-10-08,5,17,9,2,1,0
11854,2017-10-08,4,13,19,2,2,0
11863,2017-10-09,3,10,7,2,2,1
11865,2017-10-09,4,15,15,2,3,1
11869,2017-10-09,5,27,9,2,2,0
11874,2017-10-10,5,12,9,2,3,0
11877,2017-10-10,1,23,17,2,2,0
11878,2017-10-10,3,10,9,2,2,0
11879,2017-10-10,3,24,15,2,2,0
11915,2017-10-13,3,25,18,1,3,0
11929,2017-10-16,4,26,9,2,2,0
11933,2017-10-16,1,16,9,2,2,1
11936,2017-10-16,5,12,9,2,2,1
11938,2017-10-18,3,8,12,2,2,1
11944,2017-10-18,3,10,9,2,2,0
11947,2017-10-18,3,24,12,2,3,1
11952,2017-10-19,3,30,1,2,2,0
11953,2017-10-19,4,14,9,2,1,0
11955,2017-10-19,1,23,9,2,2,0
11965,2017-10-22,4,26,9,2,2,0
11967,2017-10-22,5,17,9,1,3,0
11971,2017-10-22,5,19,16,2,2,0
11984,2017-10-23,4,13,22,2,4,0
11988,2017-10-25,5,17,12,2,3,1
11992,2017-10-25,3,10,7,2,2,0
11993,2017-10-25,5,29,7,2,2,0
11994,2017-10-25,3,10,15,2,2,0
11997,2017-10-25,3,7,15,2,3,0
11999,2017-10-25,4,22,9,2,1,0
12000,2017-10-25,3,7,19,2,3,0
12006,2017-10-27,1,5,6,2,2,1
12012,2017-10-27,1,5,9,2,3,0
12013,2017-10-27,3,8,7,2,3,0
12016,2017-10-27,3,10,22,2,2,0
12022,2017-10-29,1,23,20,2,2,0
12024,2017-10-29,1,4,18,2,3,0
12025,2017-10-29,1,18,9,2,2,0
12028,2017-10-29,3,28,9,2,1,0
12030,2017-10-29,3,10,9,2,2,0
12038,2017-11-02,3,8,19,2,3,0
12041,2017-11-02,3,28,12,2,3,1
12045,2017-11-02,3,8,6,2,2,0
12051,2017-11-02,1,4,1,1,3,1
12052,2017-11-02,5,33,10,1,1,0
12055,2017-11-02,3,28,9,1,1,1
12056,2017-11-02,5,27,10,2,3,0
12057,2017-11-02,3,7,18,2,2,0
12063,2017-11-02,3,24,15,2,2,1
12064,2017-11-02,3,24,15,2,2,0
12068,2017-11-02,3,28,10,1,4,0
12076,2017-11-02,5,29,23,2,3,0
12107,2017-11-07,4,14,9,2,3,0
12109,2017-11-07,3,30,15,2,3,1
12111,2017-11-08,3,7,17,2,2,0
12113,2017-11-08,3,28,22,1,4,0
12119,2017-11-08,3,10,1,2,1,0
12123,2017-11-09,1,18,9,2,2,0
12134,2017-11-13,1,20,9,1,2,0
12147,2017-11-14,3,28,9,2,2,0
12149,2017-11-15,3,7,15,2,2,1
12152,2017-11-15,3,9,18,2,2,0
12168,2017-11-16,3,9,9,2,3,0
12170,2017-11-16,4,21,9,2,1,0
12191,2017-11-19,5,12,9,2,2,1
12200,2017-11-20,3,32,9,2,1,1
12206,2017-11-21,1,23,9,1,1,0
12207,2017-11-21,5,31,9,2,1,1
12208,2017-11-21,1,4,16,1,3,1
12221,2017-11-24,3,9,15,2,3,0
12223,2017-11-24,3,24,15,2,2,1
12231,2017-11-26,4,6,12,2,1,0
12232,2017-11-26,3,10,18,2,2,0
12236,2017-11-28,3,25,18,2,2,0
12238,2017-11-28,4,13,10,2,2,1
12243,2017-11-28,3,9,15,2,3,0
12244,2017-11-28,3,8,7,2,4,0
12258,2017-12-06,5,27,12,2,2,0
12259,2017-12-06,3,32,15,1,1,1
12262,2017-12-06,4,21,9,2,4,1
12274,2017-12-06,5,11,9,2,2,1
12278,2017-12-06,3,9,9,2,2,0
12279,2017-12-06,4,15,16,2,2,1
12286,2017-12-06,5,19,18,2,1,0
12287,2017-12-06,3,32,22,2,2,0
12303,2017-12-07,4,15,9,2,1,0
12306,2017-12-11,4,15,9,1,2,1
12308,2017-12-12,4,13,10,2,1,1
12316,2017-12-13,3,24,9,1,3,1
12318,2017-12-14,5,11,1,2,3,0
12323,2017-12-18,3,30,9,1,2,1
12328,2017-12-19,3,25,7,2,3,0
12337,2017-12-19,3,24,11,2,2,0
12340,2017-12-19,5,11,9,2,2,0
12345,2017-12-21,5,33,15,2,1,0
12346,2017-12-21,5,19,12,2,2,1
12347,2017-12-21,1,16,6,2,2,1
12360,2017-12-22,1,18,1,2,3,1
12376,2017-12-27,3,10,18,2,2,0
12377,2017-12-27,5,12,15,2,1,1
12385,2018-01-02,5,17,9,2,2,1
12401,2018-01-08,4,26,9,2,2,0
12405,2018-01-08,3,30,16,2,3,0
12408,2018-01-09,3,8,12,2,3,0
12415,2018-01-09,1,20,1,2,1,0
12417,2018-01-10,3,8,1,2,2,0
12418,2018-01-10,4,26,12,1,1,0
12424,2018-01-10,5,27,16,1,1,1
12449,2018-01-18,4,15,24,2,3,1
12461,2018-01-18,3,28,16,1,2,0
12473,2018-01-18,1,20,9,1,1,0
12478,2018-01-21,3,8,18,2,4,0
12487,2018-01-21,1,18,9,2,2,1
12498,2018-01-23,5,27,16,2,2,1
12501,2018-01-23,1,20,9,2,2,1
12512,2018-01-25,4,21,9,2,2,0
12513,2018-01-25,3,28,16,1,2,1
12518,2018-01-25,5,27,24,1,2,0
12523,2018-01-26,3,9,9,2,2,1
12525,2018-01-26,3,7,12,2,3,1
12526,2018-01-26,3,10,15,2,1,0
12530,2018-01-26,5,29,6,2,3,1
12533,2018-02-02,3,8,9,2,3,0
12548,2018-02-02,4,6,9,1,2,0
12555,2018-02-02,5,27,18,2,3,0
12564,2018-02-02,5,19,9,2,2,1
12565,2018-02-02,5,12,9,2,1,0
12570,2018-02-02,4,21,9,2,2,0
12576,2018-02-04,3,32,15,2,4,0
12577,2018-02-04,3,8,18,2,2,0
12626,2018-02-11,1,5,9,1,2,0
12634,2018-02-12,4,15,1,2,1,0
12640,2018-02-13,4,26,9,2,1,0
12641,2018-02-13,4,6,24,2,3,0
12648,2018-02-13,4,21,7,2,4,0
12652,2018-02-14,5,33,7,2,1,0
12662,2018-02-16,5,11,18,2,4,1
12666,2018-02-18,3,28,22,1,3,1
12677,2018-02-19,1,18,18,2,2,0
12687,2018-02-19,3,10,12,2,1,1
12688,2018-02-19,3,10,18,2,3,0
12701,2018-02-20,3,28,9,2,2,0
12709,2018-02-22,4,13,10,2,1,0
12717,2018-02-25,3,10,6,2,2,0
12723,2018-02-25,5,31,16,2,1,0
12724,2018-02-26,3,9,9,2,1,0
12725,2018-02-26,5,29,24,2,2,0
12729,2018-02-26,3,8,9,2,2,1
12738,2018-02-27,4,26,9,2,1,1
12739,2018-02-27,1,18,9,2,2,0
12753,2018-03-02,3,9,10,2,3,1
12763,2018-03-04,4,15,10,2,3,0
12771,2018-03-05,4,15,9,2,2,0
12779,2018-03-06,4,15,9,2,2,0
12784,2018-03-06,5,27,15,2,2,0
12785,2018-03-06,3,7,16,2,3,0
12786,2018-03-06,5,33,7,2,1,0
12796,2018-03-07,1,18,9,2,2,0
12800,2018-03-07,4,6,9,2,1,1
12809,2018-03-09,4,6,1,2,1,0
12820,2018-03-12,4,22,9,2,2,0
12823,2018-03-12,1,4,9,2,2,1
12826,2018-03-13,1,20,12,2,2,0
12834,2018-03-14,1,18,12,2,2,1
12844,2018-03-14,1,5,15,2,3,0
12845,2018-03-15,1,16,9,2,4,1
12856,2018-03-16,1,20,1,1,3,0
12866,2018-03-19,5,12,12,2,2,0
12883,2018-03-22,3,10,16,2,1,0
12892,2018-03-22,4,13,1,2,2,0
12893,2018-03-23,5,33,9,2,2,0
12898,2018-03-26,3,24,9,2,3,0
12901,2018-03-26,4,26,6,2,2,0
12922,2018-03-28,4,15,22,2,2,0
12923,2018-03-29,3,8,18,2,2,0
12930,2018-04-01,5,27,15,1,1,1
12934,2018-04-02,3,32,15,2,2,0
12937,2018-04-02,2,1,12,2,4,0
12938,2018-04-03,3,9,12,2,3,1
12942,2018-04-04,3,24,10,2,2,1
12958,2018-04-08,3,9,22,2,1,0
12965,2018-04-08,1,5,9,2,1,0
12966,2018-04-09,3,9,9,2,2,0
12970,2018-04-09,1,18,6,2,2,0
12972,2018-04-09,5,12,9,2,2,0
12979,2018-04-10,4,6,9,2,2,0
12993,2018-04-11,3,10,18,2,2,0
12996,2018-04-11,5,33,7,2,3,1
13001,2018-04-12,1,18,12,2,3,0
13009,2018-04-15,4,6,23,2,2,0
13012,2018-04-15,5,11,9,2,1,0
13018,2018-04-16,3,25,10,2,2,0
13022,2018-04-17,4,26,16,1,1,0
13027,2018-04-20,4,13,9,2,1,0
13031,2018-04-22,1,16,9,2,2,0
13044,2018-04-23,5,17,10,2,2,0
13051,2018-04-24,4,13,9,2,6,0
13055,2018-04-25,1,5,15,2,2,1
13056,2018-04-25,1,18,10,2,2,0
13057,2018-04-25,4,21,9,2,2,0
13058,2018-04-25,1,20,22,2,3,0
13060,2018-04-26,3,7,15,2,3,0
13070,2018-05-01,3,28,9,2,2,1
13077,2018-05-03,4,21,6,2,2,0
13078,2018-05-03,3,8,12,2,2,0
13081,2018-05-04,1,4,9,2,1,0
13083,2018-05-06,4,13,10,2,2,0
13096,2018-05-07,5,33,25,2,2,1
13098,2018-05-07,5,11,12,2,1,0
13101,2018-05-07,1,18,1,2,1,1
13105,2018-05-08,5,19,12,2,2,1
13119,2018-05-10,3,8,9,2,2,1
13120,2018-05-10,3,10,12,2,3,1
13127,2018-05-13,4,13,9,2,2,0
13136,2018-05-14,4,22,16,2,2,0
13140,2018-05-15,5,29,7,2,2,1
13143,2018-05-15,3,8,6,2,3,1
13150,2018-05-17,4,6,9,2,1,1
13155,2018-05-17,1,18,9,2,2,0
13167,2018-05-20,3,32,15,2,2,0
13188,2018-05-23,5,12,9,1,2,0
13194,2018-05-23,5,17,10,2,1,0
13198,2018-05-24,4,6,10,2,2,0
13211,2018-05-28,3,9,9,2,2,1
13212,2018-05-28,3,28,16,1,2,0
13219,2018-05-29,1,16,1,2,3,0
13226,2018-05-30,4,13,9,2,4,0
13227,2018-05-30,5,27,15,2,3,1
13229,2018-05-30,1,16,9,2,1,1
13243,2018-06-01,5,27,10,2,3,0
13251,2018-06-01,3,10,6,2,2,0
13257,2018-06-04,3,9,12,2,2,0
13259,2018-06-04,5,27,6,2,3,0
13261,2018-06-05,5,12,14,1,1,0
13266,2018-06-05,4,26,12,2,1,1
13270,2018-06-05,3,7,9,2,3,0
13276,2018-06-06,3,24,22,1,2,0
13277,2018-06-06,1,16,9,2,3,0
13286,2018-06-07,4,26,10,1,1,0
13289,2018-06-07,3,9,12,2,2,0
13291,2018-06-07,4,13,15,2,2,0
13297,2018-06-11,5,27,9,2,1,0
13300,2018-06-11,3,7,7,2,2,0
13302,2018-06-11,3,24,10,1,2,0
13305,2018-06-11,3,10,1,2,3,0
13319,2018-06-13,5,11,18,2,2,1
13323,2018-06-13,4,26,14,2,2,1
13334,2018-06-15,5,31,9,2,2,0
13338,2018-06-17,3,28,9,2,2,1
13346,2018-06-17,5,27,9,2,3,0
13347,2018-06-17,1,20,16,2,3,1
13350,2018-06-18,3,10,22,2,1,0
13353,2018-06-18,3,10,15,2,3,0
13354,2018-06-18,3,24,18,2,1,0
13355,2018-06-18,3,7,19,2,3,0
13357,2018-06-18,1,20,9,1,2,0
13363,2018-06-19,1,18,1,2,3,0
13364,2018-06-19,5,27,19,2,1,1
13368,2018-06-20,3,8,18,2,3,0
13369,2018-06-20,1,18,9,2,1,0
13385,2018-06-25,3,8,1,2,2,0
13386,2018-06-25,3,7,15,2,3,0
13387,2018-06-25,5,27,15,2,1,1
13404,2018-06-28,4,26,10,1,1,0
13413,2018-06-28,5,12,10,2,2,0
13425,2018-07-03,5,11,9,2,2,0
13435,2018-07-04,1,4,11,2,3,0
13436,2018-07-18,4,6,15,2,3,0
13440,2018-07-06,3,24,12,1,1,0
13441,2018-07-06,1,18,22,2,3,1
13448,2018-07-06,1,23,9,2,2,0
13455,2018-07-09,5,29,12,2,3,0
13479,2018-07-11,1,16,1,2,3,0
13481,2018-07-11,1,16,15,2,2,1
13482,2018-07-11,3,9,9,2,2,0
13488,2018-07-11,3,9,9,2,2,0
13490,2018-07-11,5,11,27,2,2,1
13491,2018-07-11,3,7,9,2,3,0
13492,2018-07-13,3,8,9,2,2,0
13509,2018-07-15,3,30,18,2,3,0
13512,2018-07-15,4,14,9,2,2,0
13517,2018-07-15,5,12,9,2,2,0
13520,2018-07-15,4,13,9,2,2,0
13524,2018-07-15,5,33,16,1,2,0
13534,2018-07-16,1,16,9,1,2,0
13553,2018-07-18,4,21,18,2,2,0
13559,2018-07-22,3,24,9,2,1,0
13567,2018-07-22,3,8,22,2,4,0
13569,2018-07-23,3,9,9,2,2,1
13570,2018-07-23,1,4,1,2,3,0
13593,2018-07-25,3,9,9,2,2,1
13596,2018-07-25,1,16,6,2,3,0
13601,2018-07-26,3,10,9,2,2,1
13615,2018-07-27,1,16,16,2,3,0
13617,2018-07-29,3,9,12,2,1,1
13627,2018-07-29,1,16,16,2,3,1
13633,2018-08-02,3,9,15,2,2,1
13639,2018-08-02,3,9,9,2,2,0
13640,2018-08-02,5,27,9,2,1,0
13645,2018-08-02,1,4,9,2,2,0
13646,2018-08-02,5,19,9,2,1,0
13648,2018-08-02,5,19,10,2,2,1
13653,2018-08-03,3,9,9,2,1,0
13654,2018-08-03,3,30,9,2,3,0
13655,2018-08-03,3,25,1,1,2,0
13660,2018-08-03,1,4,9,2,3,0
13669,2018-08-05,5,27,15,1,2,0
13673,2018-08-05,1,20,9,2,1,0
13675,2018-08-05,1,4,1,2,3,0
13678,2018-08-05,4,13,9,2,2,0
13708,2018-08-07,3,25,15,2,1,0
13712,2018-08-07,3,7,22,2,2,0
13720,2018-08-09,4,13,22,2,3,0
13728,2018-08-09,4,13,9,2,2,0
13733,2018-08-09,1,20,12,2,1,1
13736,2018-08-09,5,12,10,2,2,0
13738,2018-08-09,5,31,9,2,1,0
13740,2018-08-09,4,15,9,2,1,0
13745,2018-08-09,4,26,14,2,3,1
13751,2018-08-09,5,17,12,2,1,0
13760,2018-08-09,4,15,15,2,1,0
13767,2018-08-09,4,26,9,2,1,0
13777,2018-08-09,5,33,12,2,1,0
13780,2018-08-09,5,27,9,2,2,0
13785,2018-08-09,5,17,9,2,2,0
13787,2018-08-09,5,12,9,2,2,0
13810,2018-08-10,3,24,15,2,2,0
13813,2018-08-10,1,20,9,2,1,0
13814,2018-08-10,3,8,9,2,3,0
13817,2018-08-10,5,17,9,2,2,0
13820,2018-08-10,4,21,10,2,1,0
13821,2018-08-10,5,27,9,2,3,0
13829,2018-08-10,5,31,9,2,2,0
13831,2018-08-10,1,18,22,2,2,0
13835,2018-08-10,3,7,9,2,2,0
13838,2018-08-10,3,8,9,2,2,0
13843,2018-08-10,1,23,1,2,3,1
13846,2018-08-10,3,24,18,2,2,0
13847,2018-08-10,3,24,9,2,1,0
13849,2018-08-10,5,33,9,2,1,0
13850,2018-08-10,3,24,9,2,3,0
13854,2018-08-10,1,18,18,2,2,0
13858,2018-08-10,4,14,9,2,1,0
13860,2018-08-10,4,15,9,2,2,0
13866,2018-08-11,4,13,9,2,2,0
13878,2018-08-11,4,15,9,2,2,0
13883,2018-08-11,5,12,18,2,2,0
13886,2018-08-11,3,25,22,2,3,0
13887,2018-08-11,5,27,10,2,2,0
13888,2018-08-11,4,6,10,2,3,0
13897,2018-08-11,3,24,15,2,2,0
13902,2018-08-11,4,21,9,2,1,0
13904,2018-08-11,5,17,9,2,2,0
13906,2018-08-11,4,6,10,2,1,0
13910,2018-08-11,3,30,22,2,3,0
13912,2018-08-11,4,15,10,2,1,0
13913,2018-08-11,5,17,15,2,2,0
13915,2018-08-11,1,16,9,2,2,0
13916,2018-08-11,3,10,9,2,2,0
13919,2018-08-11,1,18,22,2,3,0
13925,2018-08-11,1,16,1,2,1,0
13928,2018-08-11,4,26,22,2,1,0
13931,2018-08-11,3,10,16,2,2,0
13936,2018-08-11,4,15,9,2,2,0
13937,2018-08-11,1,5,9,2,1,0
13938,2018-08-11,4,15,9,2,1,0
13939,2018-08-11,1,5,1,2,2,1
13948,2018-08-11,4,13,9,2,1,0
13949,2018-08-11,4,21,9,2,2,0
13953,2018-08-11,5,11,22,2,3,0
13965,2018-08-12,1,20,10,2,1,0
13969,2018-08-12,5,31,9,2,1,0
13977,2018-08-12,5,27,9,2,3,0
13989,2018-08-12,4,15,9,2,1,0
13990,2018-08-12,4,15,22,2,3,0
13999,2018-08-12,1,20,22,2,1,0
14028,2018-08-12,1,16,9,2,2,0
14035,2018-08-12,1,20,15,2,3,0
14041,2018-08-13,3,9,10,2,2,0
14061,2018-08-14,5,31,19,2,2,0
14064,2018-08-14,1,20,1,2,2,0
14069,2018-08-16,1,18,9,2,3,0
14105,2018-08-23,3,9,12,2,2,0
14121,2018-08-24,5,11,12,2,2,0
14124,2018-08-24,5,29,16,2,2,0
14136,2018-08-27,3,9,7,2,2,0
14147,2018-08-27,4,13,25,2,3,0
14159,2018-08-29,4,14,19,2,1,0
14160,2018-08-29,5,12,6,1,2,0
14164,2018-09-02,5,33,12,2,1,1
14166,2018-09-02,3,30,12,2,3,1
14172,2018-09-02,1,16,9,2,3,0
14175,2018-09-02,3,8,1,2,1,0
14183,2018-09-03,1,18,19,2,4,0
14197,2018-09-05,5,12,9,2,3,0
14200,2018-09-05,4,6,10,2,3,0
14207,2018-09-06,4,15,19,2,2,0
14208,2018-09-06,1,5,15,2,2,0
14210,2018-09-07,4,6,10,2,1,0
14233,2018-09-12,1,4,12,2,2,1
14234,2018-09-12,4,6,9,2,1,0
14245,2018-09-12,1,5,9,2,2,0
14264,2018-09-16,4,21,12,2,6,0
14274,2018-09-17,4,15,16,2,1,0
14275,2018-09-17,1,4,16,2,1,1
14276,2018-09-18,3,10,6,2,2,0
14280,2018-09-18,3,28,15,2,3,1
14287,2018-09-18,1,20,7,2,3,0
14291,2018-09-20,4,14,15,2,1,0
14298,2018-09-21,4,13,9,2,2,0
14311,2018-09-25,3,9,18,2,2,0
14319,2018-09-26,1,5,9,2,2,0
14328,2018-09-27,3,30,18,2,2,0
14332,2018-10-03,1,23,9,2,2,0
14335,2018-10-01,5,11,16,2,3,1
14339,2018-10-01,3,10,9,2,2,1
14341,2018-10-02,5,27,16,2,1,1
14350,2018-10-03,5,29,9,1,2,0
14358,2018-10-04,5,33,9,2,1,0
14364,2018-10-08,4,14,9,1,1,0
14369,2018-10-08,5,27,7,2,4,0
14371,2018-10-08,3,10,16,2,2,0
14385,2018-10-11,1,4,1,2,1,0
14393,2018-10-11,5,19,9,2,2,1
14403,2018-10-16,3,8,15,2,2,1
14406,2018-10-17,5,12,9,1,1,0
14412,2018-10-18,3,10,12,2,1,0
14420,2018-10-19,3,8,9,2,2,0
14429,2018-10-21,1,23,9,2,3,0
14437,2018-10-22,1,20,18,2,1,1
14444,2018-10-23,3,7,18,2,3,0
14446,2018-10-23,5,33,9,2,2,1
14448,2018-10-24,1,18,6,2,3,1
14450,2018-10-24,5,17,9,2,1,0
14462,2018-10-29,3,32,9,2,3,0
14465,2018-10-29,5,27,9,2,3,0
14466,2018-10-29,5,11,9,2,1,0
14471,2018-11-01,3,8,9,2,3,1
14475,2018-11-01,1,5,1,2,3,0
14476,2018-11-01,3,24,15,2,2,0
14479,2018-11-01,3,9,7,2,1,0
14482,2018-11-01,3,30,19,2,2,0
14490,2018-11-02,5,11,15,2,2,1
14496,2018-11-05,4,21,9,2,2,0
14497,2018-11-05,3,28,7,2,3,0
14518,2018-11-09,1,5,9,2,1,1
14528,2018-11-13,5,27,24,2,2,1
14531,2018-11-13,5,17,9,2,2,0
14545,2018-11-15,1,20,15,1,1,0
14549,2018-11-15,3,10,1,2,1,0
14556,2018-11-18,5,31,9,2,2,0
14569,2018-11-19,1,5,1,2,3,0
14581,2018-11-21,1,5,1,2,3,0
14582,2018-11-22,5,27,15,1,1,0
14591,2018-11-23,1,5,1,2,3,0
14598,2018-11-26,4,15,16,2,2,0
14608,2018-11-27,4,6,9,2,2,0
14609,2018-11-27,1,4,1,2,2,0
14616,2018-11-28,4,21,6,2,2,0
14619,2018-11-28,5,19,9,1,2,0
14624,2018-12-02,3,7,18,2,3,0
14635,2018-12-02,5,33,7,2,2,0
14637,2018-12-02,4,6,10,2,2,0
14638,2018-12-02,5,17,9,2,1,0
14649,2018-12-03,4,6,10,2,2,0
14651,2018-12-03,5,31,9,1,1,0
14656,2018-12-04,5,33,15,2,1,1
14663,2018-12-05,1,16,1,2,2,0
14668,2018-12-06,3,10,9,2,1,1
14672,2018-12-06,5,27,9,2,3,1
14678,2018-12-06,5,12,10,2,1,0
14680,2018-12-07,3,32,12,2,3,0
14684,2018-12-09,3,25,22,2,3,0
14689,2018-12-10,5,33,9,2,1,0
14699,2018-12-11,3,10,9,2,2,0
14702,2018-12-12,4,15,15,2,2,1
14704,2018-12-12,4,15,11,2,3,0
14712,2018-12-13,1,5,1,1,3,0
14716,2018-12-14,1,4,10,2,2,0
14719,2018-12-14,5,29,9,2,2,1
14731,2018-12-18,5,17,1,2,2,0
14734,2018-12-18,1,5,9,2,1,0
14739,2018-12-19,1,18,9,2,2,0
14742,2018-12-20,1,20,1,2,1,0
14744,2018-12-20,4,13,9,2,1,0
14761,2018-12-27,3,28,9,2,3,0
14764,2018-12-28,3,9,9,2,2,0
14765,2019-01-02,4,22,9,2,1,0
14773,2019-01-02,5,27,10,2,2,0
14780,2019-01-04,5,33,10,1,1,0
14782,2019-01-04,3,9,12,2,2,1
14784,2019-01-07,3,9,12,2,3,1
14787,2019-01-08,4,14,9,2,1,1
14798,2019-01-09,5,27,9,2,1,0
14803,2019-01-09,3,9,6,2,2,0
14813,2019-01-10,4,15,18,2,3,0
14814,2019-01-10,1,20,1,2,3,0
14820,2019-01-13,5,27,9,2,2,1
14829,2019-01-14,3,28,9,1,1,0
14839,2019-01-16,3,10,18,2,2,0
14845,2019-01-16,5,27,9,2,2,0
14850,2019-01-17,3,28,9,2,1,0
14858,2019-01-21,4,13,10,2,1,0
14861,2019-01-21,1,16,18,2,3,0
14871,2019-01-22,1,16,1,2,3,0
14876,2019-01-22,4,13,9,2,2,1
14883,2019-01-23,4,21,12,2,3,0
14892,2019-01-24,5,29,9,1,2,0
14896,2019-01-25,3,8,15,2,3,1
14909,2019-01-28,4,6,16,2,1,0
14911,2019-01-29,1,5,1,1,4,0
14912,2019-01-29,3,9,9,2,2,0
14915,2019-01-29,4,15,9,2,2,0
14922,2019-02-01,3,9,9,2,1,1
14929,2019-02-03,3,9,15,2,2,1
14932,2019-02-03,4,15,11,2,1,0
14940,2019-02-05,5,17,1,2,1,0
14947,2019-02-07,1,20,7,2,1,0
14953,2019-02-08,5,31,9,2,2,0
14956,2019-02-08,1,16,1,2,4,0
14964,2019-02-11,1,18,9,2,1,0
14967,2019-02-12,1,20,9,2,3,0
14969,2019-02-12,3,25,7,2,1,1
14972,2019-02-13,3,32,15,1,1,1
14975,2019-02-14,3,25,12,2,2,1
14981,2019-02-17,4,26,6,1,2,0
14994,2019-02-19,4,6,10,2,1,0
14995,2019-02-19,1,5,1,2,3,0
15006,2019-02-21,3,10,7,2,2,0
15007,2019-02-21,3,9,16,2,1,0
15010,2019-02-22,3,8,15,2,3,1
15017,2019-02-25,5,11,9,2,2,0
15024,2019-02-26,3,24,15,2,2,1
15025,2019-02-27,1,20,9,1,2,1
15030,2019-03-02,3,8,12,2,2,1
15061,2019-03-13,3,28,15,1,2,0
12,2009-03-03,4,21,9,2,3,0
17,2009-03-03,4,21,15,2,5,1
20,2009-03-03,4,21,10,2,2,0
26,2009-03-03,4,21,9,2,3,1
27,2009-03-03,4,21,18,2,3,0
32,2009-03-03,4,21,9,2,1,0
35,2009-03-03,4,21,9,2,3,1
41,2009-03-03,4,21,9,2,1,0
44,2009-03-03,4,21,9,2,1,0
57,2009-05-07,4,22,12,1,1,1
58,2009-05-07,4,22,9,2,1,1
59,2009-05-07,4,22,9,1,1,0
61,2009-05-08,4,22,9,1,1,1
68,2009-05-08,4,22,9,1,3,0
95,2009-05-08,4,22,7,2,2,0
96,2009-05-08,4,22,9,2,1,1
103,2009-05-08,4,22,16,2,2,0
105,2009-05-08,4,22,9,2,1,1
106,2009-05-08,4,22,9,1,1,0
126,2009-05-08,4,22,18,1,3,0
127,2009-05-12,4,22,12,1,2,1
133,2009-05-25,4,22,16,1,1,1
136,2009-06-11,4,26,9,2,1,0
137,2009-06-11,4,26,9,2,1,0
138,2009-06-11,4,26,15,2,2,0
142,2009-06-11,4,26,9,2,1,1
149,2009-06-11,4,26,9,2,2,0
150,2009-06-11,4,26,9,2,4,0
164,2009-06-11,4,26,9,2,1,1
168,2009-06-11,4,26,24,2,2,1
170,2009-06-11,4,26,10,2,1,0
171,2009-06-11,4,26,9,2,2,1
193,2009-06-11,4,26,9,1,2,0
202,2009-06-11,4,26,10,1,1,1
206,2009-06-11,4,26,12,2,1,1
214,2009-06-11,4,26,9,1,1,1
233,2009-07-03,4,21,9,1,1,0
235,2009-07-03,4,21,16,2,2,0
245,2009-07-03,4,21,15,2,1,1
248,2009-07-03,4,21,12,1,1,1
266,2009-07-03,4,13,12,1,1,0
274,2009-07-04,4,21,15,2,2,0
275,2009-07-04,4,21,24,2,2,0
291,2009-07-04,4,21,15,1,1,1
297,2009-07-06,4,13,7,2,4,0
298,2009-07-06,4,21,18,1,1,1
300,2009-07-09,4,26,22,2,3,1
311,2009-08-04,3,24,15,2,2,0
312,2009-08-04,3,24,9,2,3,0
321,2009-08-04,3,24,15,2,2,0
322,2009-08-04,3,24,15,2,3,1
